,de,,,,en,fa
,verhelfen,,,v,help,زمینه ساز شدن
,verschlagen,,,adj,cunning,حیله گر
,vervielfachen,,,v,multiply,چندین برابر شدن
,verwildern,,,v,become feral,از تمدن دور شدن
,vorbeifahren,,,v,drive past,با وسیله نقلیه از کنار چیزی گذشتن
,wenden,,,v,turn around,برگرداندن
,wiedererkennen,,,v,recognize,بازشناختن
,zementieren,,,v,cement,سیمان کاری کردن
,augenscheinlich,,,adj,evident,آشکار
,bemerkenswert,,,adj,remarkable,چشمگیر
,chaotisch,,,adj,chaotic,هرج و مرج
,eifrig,,,adj,eager,مشتاق
,einheimisch,,,adj,indigenous,بومی
,geheimnisvoll,,,adj,mysterious,مرموز
,geistig,,,adj,mental,ذهنی
,identisch,,,adj,identical,یکسان
,rasch,,,adj,quick,تند
,sehenswert,,,adj,worth seeing,دیدنی
,sogenannt,,,adj,so-called,به اصطلاح
,spontan,,,adj,spontaneous,خودجوش
,tatsächlich,,,adj,actual,واقعی
,tatsächlich,,,adv,actually,در واقع
,tolerant,,,adj,tolerant,بردبار
,unverfälscht,,,adj,unadulterated,بی آلایش
,vorstellbar,,,adj,conceivable,قابل تصور
,vor Kurzem,,,adv,recently,به تازگی
,innerhalb,,,prep,within,درون
,mitten,,,adv,in the middle,در وسط
,während,,,conj,while,در حالی که
,so tun,,,v,pretend,وانمود کردن
,,,,,,
,auswandern,,,v,emigrate,مهاجرت کردن از
,einwandern,,,v,immigrate,مهاجرت کردن به
die,Auswanderung,en,Auswanderungen,,emigration,مهاجرت
die,Einwanderung,en,Einwanderungen,,immigration,مهاجرت
der,Auswanderer,Auswanderer,Auswanderer,,emigrant,مهاجر
die,Auswanderin,nen,Auswanderinnen,,emigrant,مهاجر
der,Einwanderer,Einwanderer,Einwanderer,,emigrant,مهاجر
die,Einwanderin,nen,Einwanderinnen,,immigrant,مهاجر
der/die,Auslandstätige,n,Auslandstätigen,,expatriate staff,کارکنان فرستاده شده به کشورهای دیگر
der/die,Inlandstätige,n,Inlandstätigen,,Local staff,کارکنان درون کشور
die,Ausreise,n,Ausreisen,,departure,عزیمت
die,Einreise,n,Einreisen,,entry,ورود
das,Zielland,Zielländer,Zielländer,,destination country,کشور مقصد
das,Arbeitsleben,-,-,,working life,زندگی کاری
die,Aufenthaltsgenehmigung,en,Aufenthaltsgenehmigungen,,residence permit,اجازه اقامت
die,Rückkehr,-,-,,return,بازگشت
der,Rückkehrer,Rückkehrer,Rückkehrer,,returnee,بازگشت کننده
die,Rückkehrerin,nen,Rückkehrerinnen,,returnee,بازگشت کننده
,zurückkehren,,,v,return,بازگشت
,weiterwandern,,,v,continue hiking,ادامه دادن به پیاده‌روی
der,Flüchtling,e,Flüchtlinge,,refugee,پناهنده
das,Heimatland,Heimatländer,Heimatländer,,home country,میهن
das,Heimweh,-,-,,homesickness,دلتنگی برای خانه
,Heimweh haben,,,v,to be homesickness,دلتنگ بودن برای خانه
das,Olympia,-,-,,olympics,المپیک
die,Schanze,n,Schanzen,,ski jump,سکوی پرش اسکی
die,Sprungschanze,n,Sprungschanzen,,ski jump,سکوی پرش اسکی
das,Skispringen,,,,ski jumping,پرش با اسکی
das,Stadion,Stadien,Stadien,,stadium,ورزشگاه
das,Diagramm,e,Diagramme,,chart,نمودار
das,Balkendiagramm,e,Balkendiagramme,,bar chart,نمودار میله‌ای
das,Liniendiagramm,e,Liniendiagramme,,line chart,نمودار خطی
die,Säulendiagramm,e,Säulendiagramme,,column chart,نمودار ستونی
die,Tortendiagramm,e,Tortendiagramme,,pie chart,نمودار دایره‌ای
,Grafik,en,en,,chart,نمودار
,Hälfte,n,n,,half,نیم
,ein/zwei Drittel,,,,one/two thirds,یک/دو سوم
,ein/zwei/drei Viertel,,,,one/two/three quarters,یک/دو/سه چهارم
die,ein/zwei/drei/vier Fünftel,,,,one/two/three/four fifths,یک/دو/سه/چهار پنجم
die,doppelt / dreifach / vierfach / …,,,,double / triple / quadruple / …,دو برابر / سه برابر / چهار برابر / …
die,Absicherung,en,Absicherungen,,protection,نگهداری
der,Absicht,en,Absichten,,intention,خواست
die,Armut,-,-,,poverty,تنگدستی
der,Aussicht,en,Aussichten,,outlook,چشم‌انداز
das,Rundblick,e,Rundblicke,,panoramic view,نما گسترده
der,Befragung,en,Befragungen,,survey,نظرسنجی
der,Bogen,Bogen,Bogen,,bow,کمان
die,Torbogen,Torbogen,Torbogen,,archway,طاق‌نما
das,Bürokratie,n,Bürokratien,,bureaucracy,دیوان سالاری
das,Chance,n,Chancen,,chance,شانس
das,Risiko,Risiken,Risiken,,risk,ریسک
das,Einkaufsbummel,Einkaufsbummel,Einkaufsbummel,,shopping tour,خرید گردی
die,Fachkraft,Fachkräfte,Fachkräfte,,skilled worker,کارگر ماهر
der,Gebirge,Gebirge,Gebirge,,mountains,کوهستان
die,Gesetz,e,Gesetze,,law,قانون
das,Gewerbe,Gewerbe,Gewerbe,,business,کسب و کار
der,Gastgewerbe,Gastgewerbe,Gastgewerbe,,hospitality industry,پیشه مهمانداری
die,Herausforderung,en,Herausforderungen,,challenge,چالش
das,Kaiser,Kaiser,Kaiser,,emperor,امپراتور
die,Klarheit,en,Klarheiten,,clarity,روشنی
die,Klima,ta,Klimata,,climate,آب و هوا
die,Koch,Köche,Köche,,cook,آشپز
der,Köchin,nen,Köchinnen,,cook,آشپز
der,Kupfer,-,-,,copper,مس
der,Lebenshaltung,en,Lebenshaltungen,,cost of living,هزینه زندگی
das,Lebenshaltungskosten,-,-,,cost of living,هزینه زندگی
die,Lehrgang,Lehrgänge,Lehrgänge,,course,دوره
die,Aufbaulehrgang,Aufbaulehrgänge,Aufbaulehrgänge,,advanced training course,دوره آموزشی پیشرفته
die,Lohn,Löhne,Löhne,,salary,حقوق
das,Niveau,s,Niveaus,,level,"تراز،پایه،جایگاه"
die,Pforte,n,Pforten,,gate,دروازه
der,Triumph,e,Triumphe,,triumph,پیروزی
die,Triumphpforte,n,Triumphpforten,,triumphal arch,طاق پیروزی
,Skandinavien,s,s,,scandinavia,اسکاندیناوی
der,Umstand,Umstände,Umstände,,circumstance,چگونگی
die,Vermutung,en,Vermutungen,,assumption,پنداشت
die,Zuversicht,-,-,,confidence,خودباوری
,aufklären,,,v,explain,روشنگری کردن
,in Auftrag geben,,,v,commission,گماشتن
,erbauen,,,v,build,ساختن
,erhoffen,,,v,hope,امید داشتن
,gelangen,,,v,reach,رسیدن
,gelingen,,,v,succeed,موفق شدن
,halten,,,v,hold,نگه داشتن
,liefern,,,v,delivery,رساندن
,Mut machen,,,v,encourage,دلگرمی دادن
,reizen,,,v,irritate,برانگیختن
,stellen,,,v,place,گذاشتن
,vermissen,,,v,miss,از دست دادن
,weiterarbeiten,,,v,continue working,ادامه دادن به کار
,weitererzählen,,,v,retell,بازگفتن
,vergolden,,,v,gild,زرکاری کردن
,aufregend,,,adj,exciting,شورانگیز
,bürokratisch,,,adj,bureaucratic,دیوان سالارانه
,festgefahren,,,adj,stuck,گیر کرده
,konkret,,,adj,concrete,واقعی
,mittelalterlich,,,adj,medieval,قرون وسطی
,gotisch,,,adj,gothic,گوتیک
,mobil,,,adj,mobile,جابه جاشونده
,relativ,,,adj,relative,کمابیش
,sichtbar,,,adj,visible,آشکار
,speziell,,,adj,special,ویژه
,umfassend,,,adj,comprehensive,جامع
,weitreichend,,,adj,far-reaching,دور از دسترس
,willig,,,adj,willing,گراینده
,anfangs,,,adv,initially,در ابتدا
,einst,,,adv,once,یکبار
,woanders,,,adv,elsewhere,در جای دیگر
,per,,,prep,by,بدست
,via,,,prep,via,از راه
,schon,,,adv,already,پیش تر
,wohl,,,adv,probably,احتمالاً
,,,,,,
das,System,e,Systeme,,system,سامانه
die,Staatsform,en,Staatsformen,,form of government,روشِ کشورداری
die,Demokratie,en,Demokratieen,,democracy,دمکراسی (مردم سالاری)
der,Bund,,,,federal,فدرال (هم پیمانی)
die,Republik,en,Republiken,,republic,جمهوری (همگانی سالاری)
die,Bundesrepublik,-,-,,federal republic,جمهوری فدرال
der,Staat,en,Staaten,,state,ایالت
der,Bundesstaat,en,Bundesstaaten,,federal state,ایالت فدرال
das,Rechtssystem,e,Rechtssysteme,,legal system,نظام حقوقی
das,Staatsorgan,e,Staatsorgane,,state body,نهاد کشورداری
der,Bundestag,e,Bundestage,,German Federal Parliament,مجلس فدرال آلمان
das,Parlament,e,Parlamente,,parliament,مجلس
die,Volksvertretung,en,Volksvertretungen,,people's representation,نمایندگی مردم
der,Repräsentant,en,Repräsentanten,,representative,نماینده
die,Repräsentantin,nen,Repräsentantinnen,,representative,نماینده
das,Kabinett,e,Kabinette,,cabinet,هيئت دولت (وزیرستان)
der,Minister,-,-,,minister,وزیر
die,Ministerin,nen,Ministerinnen,,minister,وزیر
der,Präsident,en,Präsidenten,,president,رئیس جمهور
die,Präsidentin,nen,Präsidentinnen,,president,رئیس جمهور
der,Bundestagspräsident,en,Bundestagspräsidenten,,president of the bundestag,رئیس مجلس فدرال (بوندستاگ)
die,Bundestagspräsidentin,nen,Bundestagspräsidentinnen,,president of the bundestag,رئیس مجلس فدرال (بوندستاگ)
das,Staatsoberhaupt,-,-,,head of state,رئیس دولت
die,Versammlung,en,Versammlungen,,assembly,مونتاژ
die,Sitzung,en,Sitzungen,,meeting,جلسه
das,Gesetz,e,Gesetze,,law,قانون
der,Gesetzgeber,-,-,,legislator,قانونگذار
der,Gesetzesvorschlag,e,Gesetzesvorschlage,,bill proposal,پیشنهاد لایحه
das,Grundgesetz,,,,basic law,قانون اساسی
das,Referat,e,Referate,,presentation,ارائه
die,Handreichung,en,Handreichungen,,handout,جزوه
die,Verfassung,en,Verfassungen,,constitution,قانون اساسی
das,Gericht,e,Gerichte,,court,دادگاه
das,Bundesverfassungsgericht,-,-,,federal constitutional court,دادگاه قانون اساسی فدرال
die,Wahl,en,Wahlen,,choice,انتخاب
die,Bundestagswahl,-,-,,federal election,انتخابات فدرال
die,Mehrheit,en,Mehrheiten,,majority,بیشترین
die,Verhältniswahl,en,Verhältniswahlen,,proportional representation,ساختار نمایندگی هم سنج
der,Wähler,-,-,,voter,رای دهنده
die,Wählerin,nen,Wählerinnen,,voter,رأی دهنده
der,Stammwähler,-,-,,core voter,رای دهنده وفادار
die,Stammwählerin,nen,Stammwählerinnen,,core voter,رای دهنده وفادار
der,Wechselwähler,-,-,,floating voter,رأی‌دهنده شناور
die,Wechselwählerin,nen,Wechselwählerinnen,,floating voter,رأی‌دهنده شناور
die,Partei,en,Parteien,,party,حزب (باهَماد)
der,Kandidat,en,Kandidaten,,candidate,نامزد
die,Kandidatin,nen,Kandidatinnen,,candidate,نامزد
die,Landesliste,n,Landeslisten,,state list,فهرست ایالتی حزب در انتخابات فدرال
der,Wahlzettel,-,-,,ballot paper,برگه رای
die,Stimme,n,Stimmen,,vote,رای
die,Abgeordnete,n,Abgeordneten,,member of parlement,نماینده مجلس
der,Sitz,e,Sitze,,seat,صندلی
die,Verteilung,en,Verteilungen,,distribution,توزیع
die,Fraktion,en,Fraktionen,,fraction,گروه پارلمانی
die,Koalition,en,Koalitionen,,coalition,ائتلاف
die,Klausel,n,Klauseln,,clause,بند
die,Wahlpflicht,,,,elective obligation,تعهد انتخابی
die,Abbildung,en,Abbildungen,,illustration,تصویرسازی
die,Quellenangabe,n,Quellenangaben,,reference,منبع
der,Verfasser,-,-,,writer,نویسنده
die,Verfasserin,nen,Verfasserinnen,,author,نویسنده
der,Zuhörer,-,-,,listener,شنونده
die,Zuhörerin,nen,Zuhörerinnen,,listener,شنونده
die,Änderung,en,Änderungen,,change,تغییر
die,Aufmerksamkeit,,,,attention,توجه
der,Befragte,n,Befragten,,respondent,پاسخ دهنده
das,Bürgerrecht,e,Bürgerrechte,,civil right,حق شهروندی
die,Energie,n,Energien,,energy,انرژی
die,Entscheidung,en,Entscheidungen,,decision,تصمیم
der,Gedanke,n,Gedanken,,thought,فکر
die,Anzahl,,,,number,شماره
die,Gewalt,en,Gewalten,,violence,خشونت
die,Initiative,n,Initiativen,,initiative,ابتکار عمل
die,Kohle,n,Kohlen,,coal,زغال
der,Kommentar,e,Kommentare,,comment,نظر
der,Kompromiss,e,Kompromisse,,compromise,سازش
das,Lexikon,Lexika,Lexika,,dictionary,فرهنگ لغت
die,Mischung,en,Mischungen,,mixture,مخلوط
die,Mitwirkung,en,Mitwirkungen,,participation,مشارکت
das,Muster,-,-,,pattern,الگو
das,Prinzip,ien,Prinzipien,,principle,اصل
die,Richtlinie,n,Richtlinien,,guideline,راهنما
die,Treue,,,,loyalty,وفاداری
die,Überzeugung,en,Überzeugungen,,conviction,محکومیت
die,Version,en,Versionen,,version,نسخه
die,Zusatzinformation,en,Zusatzinformationen,,additional information,اطلاعات تکمیلی
,aktualisieren,,,v,update,به روز رسانی کردن
,ändern,,,v,change,تغییر دادن
,ausformulieren,,,v,formulate,فرموله کردن
,bemühen,,,v,make an effort,تلاش کردن
,benennen,,,v,name,نامیدن
,beherrschen,,,v,command,فرمان دادن
,berühren,,,v,touch,لمس کردن
,besetzen,,,v,occupy,اشغال کردن
,"einigen, sich",,,v,agree,توافق کردن
,einsetzen,,,v,insert,درج کردن
,erläutern,,,v,explain,توضیح دادن
,hervorheben,,,v,point out,اشاره کردن
,klarmachen,,,v,make clear,روشن کردن
,mitwirken,,,v,participate,مشارکت کردن
,nachlesen,,,v,reread,مرور کردن
,nummerieren,,,v,number,شماره گذاری کردن
,richten,,,v,direct,مستقیم کردن
,stärken,,,v,strengthen,تقویت کردن
,streiten für + A,,,v,argue for + a,سر و کله زدن
,vereinfachen,,,v,simplify,ساده کردن
,verhindern,,,v,prevent,مانع شدن
,verteilen,,,v,distribute,توزیع کردن
,zustehen,,,v,to be entitled,حق داشتن
,absolut,,,adv,absolutely,کاملاً
,bestimmt,,,adv,certainly,قطعاً
,erneuerbar,,,adj,renewable,تجدیدپذیر
,erstklassig,,,adj,first-class,درجه یک
,geheim,,,adj,secret,محرمانه
,kraftvoll,,,adj,powerful,قدرتمند
,logisch,,,adj,logical,منطقی
,repräsentativ,,,adj,representative,نماینده
,treu,,,adj,faithful,وفادار
,undenkbar,,,adj,unthinkable,غیرقابل تصور
,unmittelbar,,,adj,direct,سرراست
,voraussichtlich,,,adj,expected,پیش‌بینی شده
,außen,,,adv,outside,بیرون
,diesmal,,,adv,this time,این بار
,jeweils,,,adv,respectively,به ترتیب
,statt,,,prep,instead of,به جای
,einen Ausblick geben,,,p,to give an outlook,برای ارائه چشم انداز
,einen Vergleich anstellen,,,p,make a comparison,مقایسه کنید
,zur Verfügung stehen,,,p,be available,در دسترس بودن
,,,,,,
die,Sprache,n,Sprachen,,language,زبان
die,Muttersprache,n,Muttersprachen,,mother tongue,زبان مادری
die,Fremdsprache,n,Fremdsprachen,,foreign language,زبان خارجی
die,Amtssprache,n,Amtssprachen,,official language,زبان رسمی
die,Verkehrssprache,n,Verkehrssprachen,,common language,زبان مشترک
die,Fachsprache,n,Fachsprachen,,technical language,زبان فنی
die,Sondersprache,n,Sondersprachen,,special language,زبان ویژه
die,Standardsprache,n,Standardsprachen,,standard language,زبان معیار
die,Umgangssprache,n,Umgangssprachen,,colloquial language,زبان محاوره‌ای
die,Regionalsprache,n,Regionalsprachen,,regional language,زبان منطقه‌ای
der,Sprecher,Sprecher,Sprecher,,speaker,گوینده
die,Sprecherin,nen,Sprecherinnen,,speaker,گوینده
der,Großsprecher,Großsprecher,Großsprecher,,braggart,لاف زن
die,Schicht,en,Schichten,,layer,لایه
die,Schicht,en,Schichten,,work shift,نوبت کاری
der,Dialekt,e,Dialekte,,dialect,گویش
die,Aussprache,n,Aussprachen,,pronunciation,بیان
die,Grammatik,en,Grammatiken,,grammar,دستور زبان
die,Rechtschreibung,en,Rechtschreibungen,,spelling,املا
die,Schreibweise,n,Schreibweisen,,spelling,املا
die,Wendung,en,Wendungen,,turn,چرخش
das,Wort,Wörter,Wörter,,word,واژه
das,Lehrwort,Lehrwörter,Lehrwörter,,teaching word,واژه آموزشی
das,Fremdwort,Fremdwörter,Fremdwörter,,foreign word,واژه خارجی
der,Internationalismus,Internationalismen,Internationalismen,,internationalism,بین‌الملل‌گرایی
das,Wortfeld,er,Wortfelder,,semantic field,میدان معنایی
das,Synonym,e,Synonyme,,synonym,مترادف
die,Vokabel,n,Vokabeln,,word,واژه
das,Vokabelheft,e,Vokabelhefte,,vocabulary notebook,دفترچه واژه ها
die,Ebene,n,Ebenen,,level,سطح
der,Zweig,e,Zweige,,branch,شاخه
die,Übersetzung,en,Übersetzungen,,translation,ترجمه
die,Bezeichnung,en,Bezeichnungen,,designation,نام گذاری
die,Minderheit,en,Minderheiten,,minority,اقلیت
die,Mehrheit,en,Mehrheiten,,majority,اکثریت
die,Lyrik,-,-,,poetry,شعر
die,Poesie,n,Poesien,,poetry,شعر
die,Anordnung,en,Anordnungen,,arrangement,ترتیب
die,Anthologie,n,Anthologien,,anthology,گلچین
der,Herausgeber,Herausgeber,Herausgeber,,editor,ویراستار
die,Herausgeberin,nen,Herausgeberinnen,,editor,ویراستار
die,Publikation,en,Publikationen,,publication,انتشار
der,Kritiker,Kritiker,Kritiker,,critic,منتقد
die,Kritikerin,nen,Kritikerinnen,,critic,منتقد
der,Fortschritt,e,Fortschritte,,progress,پیشرفت
die,Gegenwart,en,Gegenwarten,,present,زمان حال
der,Gegensatz,Gegensätze,Gegensätze,,contrast,نقطه مقابل
das,Geräusch,e,Geräusche,,noise,سر و صدا
der,Germane,n,Germanen,,germanic,ژرمنی
der,Impressionismus,-,-,,impressionism,امپرسیونیسم
der,Jäger,Jäger,Jäger,,hunter,شکارچی
die,Jägerin,nen,Jägerinnen,,hunter,شکارچی
der,Jurist,en,Juristen,,lawyer,حقوقدان
die,Juristin,nen,Juristinnen,,lawyer,حقوقدان
der,Klang,Klänge,Klänge,,sound,صدا
der,Kohl,e,Kohle,,cabbage,کلم
die,Laune,n,Launen,,mood,خلق و خو
der,Leitartikel,Leitartikel,Leitartikel,,editorial,سرمقاله
die,Mappe,n,Mappen,,folder,پوشه
die,Matura,-,-,,high school diploma,دیپلم دبیرستان
der,Mitbürger,Mitbürger,Mitbürger,,fellow citizen,همشهری
die,Mitbürgerin,nen,Mitbürgerinnen,,fellow citizen,همشهری
das,Mittelalter,-,-,,medieval times,قرون وسطی
die,Motivation,en,Motivationen,,motivation,انگیزه
die,Nationalökonomie,n,Nationalökonomien,,national economics,اقتصاد ملی
die,Statistik,en,Statistiken,,statistics,آمار
der,Übergang,Übergänge,Übergänge,,transition,گذار
die,Vielzahl,-,-,,plurality,بسیاری
die,Violine,n,Violinen,,violin,ویولن
,anpassen,,,v,adjust,سازگار کردن
,aufbewahren,,,v,keep,نگهداری کردن
,bedienen,,,v,serve,پذیرایی کردن
,beeinflussen,,,v,influence,نفوذ داشتن
,behalten,,,v,keep,نگه داشتن
,bezeichnen,,,v,describe,توصیف کردن
,blühen,,,v,bloom,شکوفه کردن
,darstellen,,,v,represent,نشان دادن
,einsteigen,,,v,get in,وارد شدن
,entsinnen,,,v,remember,به یاد آوردن
,erscheinen,,,v,appear,ظاهر شدن
,gedenken,,,v,commemorate,بزرگداشت
,lehren,,,v,teach,آموزش دادن
,mischen,,,v,mix,مخلوط کردن
,vermischen,,,v,mix,مخلوط کردن
,schwerfallen,,,v,to be difficult,دشوار بودن
,unterscheiden,,,v,differentiate,تمایز قائل شدن
,vortragen,,,v,present,ارائه کردن
,vorlesen,,,v,read aloud,با صدای بلند خواندن
,wehen,,,v,blow,دمیدن
,verwehen,,,v,blow away,با باد پراکنده شدن
,wegnehmen,,,v,take,برداشتن
,weiterlernen,,,v,continue learning,یادگیری را ادامه دادن
,weiterzahlen,,,v,continue paying,پرداخت را ادامه دادن
,zählen,,,v,to count,شمردن
,zurückzählen,,,v,count down,وارونه شمردن
,fein,,,adj,fine,خوب
,stockfrisch,,,adj,brand new,یکسره نو
,gehoben,,,adj,elevated,باشکوه
,haptisch,,,adj,haptic,لمسی
,hauptsächlich,,,adj,primarily,بنیادی
,mündlich,,,adj,orally,گفتاری
,schriftlich,,,adj,written,نوشتاری
,rot,,,adj,red,قرمز
,pantomimisch,,,adj,pantomime,اشاره بازی
,ständig,,,adj,constant,پایدار
,wach,,,adj,awake,بیدار
,einerseits,,,adv,on the one hand,از یک طرف
,andererseits,,,adv,on the other hand,از سوی دیگر
,daneben,,,adv,alongside,در کنار
,weitgehend,,,adj,extensive,گسترده
,aufgrund,,,adv,because of,بر اساس
,aufrecht,,,adj,upright,ایستاده
,außerhalb,,,prep,outside,بیرون
,innerhalb,,,prep,within,درون
,jedoch,,,adv,however,با این حال
,aufgrund dessen,,,p,as a result of this,در نتیجه این
,Bock haben,,,p,i'm up for it,من آماده‌ام برای این کار
,es geht,,,p,it works,پذیرفتنی است
,Ende,,,,end,پایان
